,GAME_ID,PTS
5860,22000630,221
11776,22000631,203
9622,22000632,247
9082,22000633,234
13389,22000634,227
15537,22000635,213
4243,22000636,219
3712,22000637,258
10700,22000638,214
11238,22000639,244
5859,22000640,193
11775,22000641,234
14468,22000642,214
12314,22000643,233
16067,22000644,223
6398,22000645,215
3711,22000646,221
15004,22000647,219
13388,22000648,221
2633,22000649,186
8541,22000650,201
5858,22000651,205
11237,22000652,224
1561,22000653,224
7468,22000654,215
12313,22000655,197
13927,22000656,215
4781,22000657,216
1030,22000658,258
6938,22000659,253
5319,22000660,229
3710,22000661,209
8540,22000662,244
2100,22000663,239
10698,22000664,210
10157,22000665,206
8006,22000666,228
15535,22000667,227
3709,22000668,246
1029,22000669,240
10697,22000670,223
1560,22000671,197
16065,22000672,219
3172,22000673,236
14466,22000674,223
5318,22000675,235
13926,22000676,206
11773,22000677,218
11235,22000678,247
8539,22000679,208
12311,22000680,183
5856,22000681,210
4240,22000682,260
8004,22000683,224
10696,22000684,204
1028,22000685,236
16064,22000686,215
9078,22000687,217
7466,22000688,208
2099,22000689,221
3171,22000690,203
13925,22000691,231
489,22000692,232
5855,22000693,186
15001,22000694,198
6935,22000695,198
7465,22000696,236
12310,22000697,224
2098,22000698,215
12846,22000699,205
14464,22000700,236
10155,22000701,234
1558,22000702,198
16063,22000703,198
11233,22000704,239
3707,22000705,228
5854,22000706,189
9617,22000707,256
2097,22000708,224
7464,22000709,219
8537,22000710,186
15532,22000711,222
14463,22000712,230
12845,22000713,233
12309,22000714,247
13923,22000715,189
2629,22000716,218
6934,22000717,234
14999,22000718,218
10154,22000719,199
5314,22000720,199
11232,22000721,225
6393,22000722,179
3168,22000723,221
8002,22000724,228
13922,22000725,218
8536,22000726,203
13382,22000727,216
12308,22000728,226
5853,22000729,209
10693,22000730,237
1556,22000731,208
16061,22000732,200
4237,22000733,225
9075,22000734,225
486,22000735,263
3705,22000736,195
13381,22000737,207
4775,22000738,220
3167,22000739,185
16060,22000740,211
14461,22000741,228
2095,22000742,229
2627,22000743,219
12843,22000744,243
6932,22000745,236
11768,22000746,209
3166,22000747,196
8534,22000748,206
1555,22000749,216
10152,22000750,235
12306,22000751,272
9074,22000752,228
12842,22000753,218
6931,22000754,257
8000,22000755,222
5851,22000756,190
16059,22000757,202
10151,22000758,216
4235,22000759,228
4774,22000760,237
3704,22000761,228
7999,22000762,226
13380,22000763,204
3165,22000764,214
11766,22000765,222
15528,22000766,240
1554,22000767,226
10691,22000768,263
2625,22000769,210
2093,22000770,230
10150,22000771,202
13379,22000772,211
6390,22000773,236
4234,22000774,243
5311,22000775,249
7459,22000776,278
9072,22000777,247
8532,22000778,200
7998,22000779,250
482,22000780,244
12840,22000781,215
3702,22000782,202
10690,22000783,230
6389,22000784,214
1553,22000785,231
6929,22000786,217
11228,22000787,225
10689,22000788,216
11765,22000789,214
9611,22000790,217
2623,22000791,228
1020,22000792,281
8531,22000793,262
1552,22000794,250
10149,22000795,195
6928,22000796,246
12303,22000797,240
14994,22000798,217
5309,22000799,235
7997,22000800,227
13916,22000801,240
4770,22000802,234
10688,22000803,240
11227,22000804,221
16056,22000805,206
3700,22000806,192
2090,22000807,225
6927,22000808,211
8530,22000809,198
3162,22000810,236
9610,22000811,257
7457,22000812,238
5308,22000813,255
6388,22000814,205
5847,22000815,207
12301,22000816,217
7456,22000817,224
3161,22000818,208
11763,22000819,227
13915,22000820,246
4231,22000821,223
4769,22000822,246
5307,22000823,241
479,22000824,211
5846,22000825,194
13914,22000826,202
6387,22000827,192
1018,22000828,231
1550,22000829,193
7995,22000830,240
12300,22000831,229
15523,22000832,198
2620,22000833,221
7455,22000834,235
2088,22000835,222
4230,22000836,256
3160,22000837,227
6386,22000838,229
14991,22000839,234
478,22000840,229
4229,22000841,220
5845,22000842,234
11761,22000843,236
9607,22000844,230
12835,22000845,214
10145,22000846,209
2087,22000847,232
7994,22000848,245
9067,22000849,215
2619,22000850,241
4767,22000851,227
6385,22000852,230
11224,22000853,213
3159,22000854,226
5844,22000855,242
14989,22000856,221
2618,22000857,202
4228,22000858,233
14452,22000859,243
12298,22000860,196
477,22000861,246
8526,22000862,234
7993,22000863,216
