,GAME_ID,H_TEAM,A_TEAM,H_POINTS,A_POINTS,TOTAL,M_OF_VIC,WINNER,PLUS_MINUS,H_FG3_PCT,H_FT_PCT,H_REB,H_AST,H_STL,H_BLK,A_FG3_PCT,A_FT_PCT,A_REB,A_AST,A_STL,A_BLK,H_LAST_15_FG3_PCT,H_LAST_15_FT_PCT,H_LAST_15_REB,H_LAST_15_AST,H_LAST_15_STL,H_LAST_15_BLK,A_LAST_15_FG3_PCT,A_LAST_15_FT_PCT,A_LAST_15_REB,A_LAST_15_AST,A_LAST_15_STL,A_LAST_15_BLK
0,21400001,Orlando Magic,New Orleans Pelicans,84,101,185,17,New Orleans Pelicans,17,0.364,0.762,56,17,5,9,0.235,0.484,62,20,10,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,21400002,Dallas Mavericks,San Antonio Spurs,100,101,201,1,San Antonio Spurs,1,0.381,0.8420000000000001,33,17,9,3,0.5,0.813,38,23,5,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,21400003,Houston Rockets,Los Angeles Lakers,108,90,198,18,Houston Rockets,18,0.414,0.68,47,22,7,3,0.3,0.795,36,16,7,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,21400004,Milwaukee Bucks,Charlotte Hornets,106,108,214,2,Charlotte Hornets,2,0.5,0.875,35,25,9,10,0.28600000000000003,0.69,50,27,8,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,21400005,Philadelphia 76ers,Indiana Pacers,91,103,194,12,Indiana Pacers,12,0.28600000000000003,0.5670000000000001,42,17,10,5,0.32,0.679,50,22,5,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,21400006,Brooklyn Nets,Boston Celtics,105,121,226,16,Boston Celtics,16,0.368,0.769,39,20,6,7,0.364,0.652,35,28,11,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,21400007,Washington Wizards,Miami Heat,95,107,202,12,Miami Heat,12,0.316,0.708,36,20,7,2,0.321,0.87,44,20,9,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,21400008,Atlanta Hawks,Toronto Raptors,102,109,211,7,Toronto Raptors,7,0.591,0.529,42,26,6,8,0.308,0.818,48,26,13,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,21400009,Minnesota Timberwolves,Memphis Grizzlies,101,105,206,4,Memphis Grizzlies,4,0.5,0.7390000000000001,47,20,8,4,0.267,0.75,33,21,10,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,21400010,Chicago Bulls,New York Knicks,104,80,184,24,Chicago Bulls,24,0.292,0.833,47,21,9,4,0.17600000000000002,0.882,38,19,9,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,21400011,Detroit Pistons,Denver Nuggets,79,89,168,10,Denver Nuggets,10,0.231,0.579,45,15,4,5,0.25,0.742,51,17,7,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,21400012,Houston Rockets,Utah Jazz,104,93,197,11,Houston Rockets,11,0.519,0.7140000000000001,35,18,7,6,0.16699999999999998,0.8240000000000001,34,16,8,6,0.414,0.68,47.0,22.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
12,21400013,Los Angeles Lakers,Phoenix Suns,99,119,218,20,Phoenix Suns,20,0.308,0.84,38,20,9,3,0.5,0.722,40,23,5,3,0.3,0.795,36.0,16.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
13,21400014,Golden State Warriors,Sacramento Kings,95,77,172,18,Golden State Warriors,18,0.222,0.7190000000000001,44,21,12,8,0.16699999999999998,0.743,50,13,11,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,21400015,Oklahoma City Thunder,Portland Trail Blazers,89,106,195,17,Portland Trail Blazers,17,0.125,0.8079999999999999,43,19,9,5,0.379,0.773,42,23,4,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,21400016,Washington Wizards,Orlando Magic,105,98,203,7,Washington Wizards,7,0.5379999999999999,0.769,37,22,10,0,0.4,0.75,33,20,4,1,0.316,0.708,36.0,20.0,7.0,2.0,0.364,0.762,56.0,17.0,5.0,9.0
16,21400017,Detroit Pistons,Minnesota Timberwolves,91,97,188,6,Minnesota Timberwolves,6,0.33299999999999996,0.615,46,20,3,5,0.4,0.679,43,18,8,3,0.231,0.579,45.0,15.0,4.0,5.0,0.5,0.7390000000000001,47.0,20.0,8.0,4.0
17,21400018,New York Knicks,Cleveland Cavaliers,95,90,185,5,New York Knicks,5,0.5,0.833,35,30,9,1,0.375,0.85,33,22,5,2,0.17600000000000002,0.882,38.0,19.0,9.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
18,21400019,Utah Jazz,Dallas Mavericks,102,120,222,18,Dallas Mavericks,18,0.4,0.889,40,22,6,0,0.381,0.7829999999999999,44,25,8,5,0.16699999999999998,0.8240000000000001,34.0,16.0,8.0,6.0,0.381,0.8420000000000001,33.0,17.0,9.0,3.0
19,21400020,Oklahoma City Thunder,Los Angeles Clippers,90,93,183,3,Los Angeles Clippers,3,0.28600000000000003,0.8240000000000001,47,23,5,2,0.233,0.72,33,17,10,4,0.125,0.8079999999999999,43.0,19.0,9.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
20,21400021,Memphis Grizzlies,Indiana Pacers,97,89,186,8,Memphis Grizzlies,8,0.368,0.741,40,20,11,2,0.381,0.813,46,19,5,3,0.267,0.75,33.0,21.0,10.0,5.0,0.32,0.679,50.0,22.0,5.0,13.0
21,21400022,Cleveland Cavaliers,Chicago Bulls,114,108,222,6,Cleveland Cavaliers,6,0.2,0.879,52,18,8,4,0.419,0.765,42,25,4,14,0.375,0.85,33.0,22.0,5.0,2.0,0.292,0.833,47.0,21.0,9.0,4.0
22,21400023,Philadelphia 76ers,Milwaukee Bucks,81,93,174,12,Milwaukee Bucks,12,0.217,0.545,42,20,9,5,0.375,0.5710000000000001,55,25,10,11,0.28600000000000003,0.5670000000000001,42.0,17.0,10.0,5.0,0.5,0.875,35.0,25.0,9.0,10.0
23,21400024,San Antonio Spurs,Phoenix Suns,89,94,183,5,Phoenix Suns,5,0.32,0.7390000000000001,45,20,3,3,0.111,0.846,50,15,2,5,0.5,0.813,38.0,23.0,5.0,3.0,0.5,0.722,40.0,23.0,5.0,3.0
24,21400025,Portland Trail Blazers,Sacramento Kings,94,103,197,9,Sacramento Kings,9,0.34600000000000003,0.895,38,20,5,8,0.4,0.8859999999999999,49,14,6,2,0.379,0.773,42.0,23.0,4.0,9.0,0.16699999999999998,0.743,50.0,13.0,11.0,3.0
25,21400026,Los Angeles Clippers,Los Angeles Lakers,118,111,229,7,Los Angeles Clippers,7,0.364,0.8640000000000001,36,25,6,2,0.35,0.7140000000000001,40,24,5,2,0.233,0.72,33.0,17.0,10.0,4.0,0.304,0.8175,37.0,18.0,8.0,3.0
26,21400027,Dallas Mavericks,New Orleans Pelicans,109,104,213,5,Dallas Mavericks,5,0.24,0.579,44,25,4,6,0.368,0.75,47,24,8,4,0.381,0.8125,38.5,21.0,8.5,4.0,0.235,0.484,62.0,20.0,10.0,17.0
27,21400028,Memphis Grizzlies,Charlotte Hornets,71,69,140,2,Memphis Grizzlies,2,0.273,0.769,45,16,8,0,0.28600000000000003,0.722,44,17,10,4,0.3175,0.7455,36.5,20.5,10.5,3.5,0.28600000000000003,0.69,50.0,27.0,8.0,9.0
28,21400029,Toronto Raptors,Orlando Magic,108,95,203,13,Toronto Raptors,13,0.19,0.792,50,13,4,4,0.35,0.5,40,25,3,7,0.308,0.818,48.0,26.0,13.0,9.0,0.382,0.756,44.5,18.5,4.5,5.0
29,21400030,Miami Heat,Philadelphia 76ers,114,96,210,18,Miami Heat,18,0.5,0.69,35,33,16,0,0.304,0.731,37,28,9,10,0.321,0.87,44.0,20.0,9.0,3.0,0.2515,0.556,42.0,18.5,9.5,5.0
30,21400031,Milwaukee Bucks,Washington Wizards,97,108,205,11,Washington Wizards,11,0.409,0.833,42,18,11,3,0.308,0.727,34,28,18,5,0.4375,0.7230000000000001,45.0,25.0,9.5,10.5,0.42699999999999994,0.7384999999999999,36.5,21.0,8.5,1.0
31,21400032,Indiana Pacers,Atlanta Hawks,92,102,194,10,Atlanta Hawks,10,0.375,0.857,44,25,5,5,0.35,0.758,37,26,10,6,0.35050000000000003,0.746,48.0,20.5,5.0,8.0,0.591,0.529,42.0,26.0,6.0,8.0
32,21400033,Brooklyn Nets,Detroit Pistons,102,90,192,12,Brooklyn Nets,12,0.26899999999999996,0.846,48,18,3,3,0.059000000000000004,0.7140000000000001,41,21,3,3,0.368,0.769,39.0,20.0,6.0,7.0,0.282,0.597,45.5,17.5,3.5,5.0
33,21400034,Boston Celtics,Houston Rockets,90,104,194,14,Houston Rockets,14,0.04,0.833,44,20,10,8,0.353,0.7,49,20,9,8,0.364,0.652,35.0,28.0,11.0,5.0,0.4665,0.6970000000000001,41.0,20.0,7.0,4.5
34,21400035,Chicago Bulls,Minnesota Timberwolves,106,105,211,1,Chicago Bulls,1,0.391,0.775,38,15,3,8,0.33299999999999996,0.8059999999999999,42,26,9,4,0.3555,0.7989999999999999,44.5,23.0,6.5,9.0,0.45,0.7090000000000001,45.0,19.0,8.0,3.5
35,21400036,Denver Nuggets,Oklahoma City Thunder,91,102,193,11,Oklahoma City Thunder,11,0.26899999999999996,0.7,41,19,4,10,0.3,0.71,41,24,8,6,0.25,0.742,51.0,17.0,7.0,4.0,0.20550000000000002,0.8160000000000001,45.0,21.0,7.0,3.5
36,21400037,Phoenix Suns,Utah Jazz,91,118,209,27,Utah Jazz,27,0.226,0.8,34,17,8,7,0.26899999999999996,0.818,52,19,10,6,0.3055,0.784,45.0,19.0,3.5,4.0,0.2835,0.8565,37.0,19.0,7.0,3.0
37,21400038,Los Angeles Lakers,Golden State Warriors,104,127,231,23,Golden State Warriors,23,0.28600000000000003,0.72,37,21,9,3,0.478,0.857,43,30,10,4,0.3193333333333333,0.783,38.0,20.0,7.0,2.6666666666666665,0.222,0.7190000000000001,44.0,21.0,12.0,8.0
38,21400039,Sacramento Kings,Los Angeles Clippers,98,92,190,6,Sacramento Kings,6,0.3,0.818,46,21,4,11,0.29,0.81,35,23,10,7,0.2835,0.8145,49.5,13.5,8.5,2.5,0.2985,0.792,34.5,21.0,8.0,3.0
39,21400040,Toronto Raptors,Miami Heat,102,107,209,5,Miami Heat,5,0.25,0.615,28,11,8,5,0.375,0.737,43,22,6,6,0.249,0.8049999999999999,49.0,19.5,8.5,6.5,0.4105,0.78,39.5,26.5,12.5,1.5
40,21400041,Charlotte Hornets,New York Knicks,93,96,189,3,New York Knicks,3,0.4,0.7240000000000001,38,20,7,2,0.5,0.588,35,23,5,0,0.28600000000000003,0.706,47.0,22.0,9.0,6.5,0.338,0.8574999999999999,36.5,24.5,9.0,3.0
41,21400042,Golden State Warriors,Portland Trail Blazers,95,90,185,5,Golden State Warriors,5,0.316,0.81,41,22,11,7,0.259,0.643,56,20,9,2,0.35,0.788,43.5,25.5,11.0,6.0,0.36250000000000004,0.8340000000000001,40.0,21.5,4.5,8.5
42,21400043,Houston Rockets,Philadelphia 76ers,104,93,197,11,Houston Rockets,11,0.47100000000000003,0.8,47,27,12,6,0.5,0.696,31,19,12,4,0.4286666666666667,0.6980000000000001,43.666666666666664,20.0,7.666666666666667,5.666666666666667,0.26899999999999996,0.6143333333333333,40.333333333333336,21.666666666666668,9.333333333333334,6.666666666666667
43,21400044,Oklahoma City Thunder,Brooklyn Nets,85,116,201,31,Brooklyn Nets,31,0.348,0.619,44,14,3,3,0.478,0.895,42,25,11,3,0.23700000000000002,0.7806666666666667,43.666666666666664,22.0,7.333333333333333,4.333333333333333,0.3185,0.8075,43.5,19.0,4.5,5.0
44,21400045,New Orleans Pelicans,Memphis Grizzlies,81,93,174,12,Memphis Grizzlies,12,0.16699999999999998,0.655,49,14,5,3,0.28600000000000003,0.73,52,19,5,6,0.3015,0.617,54.5,22.0,9.0,10.5,0.3026666666666667,0.7533333333333333,39.333333333333336,19.0,9.666666666666666,2.3333333333333335
45,21400046,Boston Celtics,Dallas Mavericks,113,118,231,5,Dallas Mavericks,5,0.355,0.75,49,29,9,6,0.56,0.8,36,24,5,9,0.20199999999999999,0.7424999999999999,39.5,24.0,10.5,6.5,0.334,0.7346666666666666,40.333333333333336,22.333333333333332,7.0,4.666666666666667
46,21400047,Sacramento Kings,Denver Nuggets,110,105,215,5,Sacramento Kings,5,0.222,0.851,50,21,8,5,0.20800000000000002,0.848,42,22,4,7,0.289,0.8156666666666667,48.333333333333336,16.0,7.0,5.333333333333333,0.25949999999999995,0.721,46.0,18.0,5.5,7.0
47,21400048,Utah Jazz,Los Angeles Clippers,101,107,208,6,Los Angeles Clippers,6,0.37,0.792,43,24,4,2,0.435,0.882,35,28,6,6,0.2786666666666666,0.8436666666666667,42.0,19.0,8.0,4.0,0.2956666666666667,0.798,34.666666666666664,21.666666666666668,8.666666666666666,4.333333333333333
48,21400049,Milwaukee Bucks,Indiana Pacers,87,81,168,6,Milwaukee Bucks,6,0.33299999999999996,0.857,39,20,12,5,0.25,0.591,47,14,4,9,0.428,0.7596666666666666,44.0,22.666666666666668,10.0,8.0,0.3586666666666667,0.783,46.666666666666664,22.0,5.0,7.0
49,21400050,Houston Rockets,Miami Heat,108,91,199,17,Houston Rockets,17,0.45899999999999996,0.778,38,22,8,5,0.429,0.63,34,16,7,2,0.43925000000000003,0.7235,44.5,21.75,8.75,5.75,0.39866666666666667,0.7656666666666667,40.666666666666664,25.0,10.333333333333334,3.0
50,21400051,Washington Wizards,New York Knicks,98,83,181,15,Washington Wizards,15,0.444,0.632,41,26,8,4,0.5329999999999999,0.789,43,16,5,4,0.3873333333333333,0.7346666666666666,35.666666666666664,23.333333333333332,11.666666666666666,2.3333333333333335,0.39200000000000007,0.7676666666666666,36.0,24.0,7.666666666666667,2.0
51,21400052,Oklahoma City Thunder,Toronto Raptors,88,100,188,12,Toronto Raptors,12,0.28600000000000003,0.56,41,23,4,3,0.258,0.848,39,23,6,3,0.26475,0.7402500000000001,43.75,20.0,6.25,4.0,0.24933333333333332,0.7416666666666667,42.0,16.666666666666668,8.333333333333334,6.0
52,21400053,Orlando Magic,Chicago Bulls,90,98,188,8,Chicago Bulls,8,0.429,0.5710000000000001,48,21,6,6,0.467,0.778,44,23,6,9,0.3713333333333333,0.6706666666666666,43.0,20.666666666666668,4.0,5.666666666666667,0.36733333333333335,0.791,42.333333333333336,20.333333333333332,5.333333333333333,8.666666666666666
53,21400054,Charlotte Hornets,New Orleans Pelicans,91,100,191,9,New Orleans Pelicans,9,0.28600000000000003,0.846,34,23,6,1,0.278,1.0,47,26,5,6,0.324,0.7120000000000001,44.0,21.333333333333332,8.333333333333334,5.0,0.25666666666666665,0.6296666666666667,52.666666666666664,19.333333333333332,7.666666666666667,8.0
54,21400055,Cleveland Cavaliers,Portland Trail Blazers,82,101,183,19,Portland Trail Blazers,19,0.429,0.7859999999999999,41,18,5,3,0.32,0.76,48,21,7,4,0.2875,0.8645,42.5,20.0,6.5,3.0,0.328,0.7703333333333333,45.333333333333336,21.0,6.0,6.333333333333333
55,21400056,Phoenix Suns,Los Angeles Lakers,112,106,218,6,Phoenix Suns,6,0.33299999999999996,0.774,52,28,6,7,0.375,0.732,49,16,7,8,0.27899999999999997,0.7893333333333333,41.333333333333336,18.333333333333332,5.0,5.0,0.31100000000000005,0.76725,37.75,20.25,7.5,2.75
56,21400057,Miami Heat,Charlotte Hornets,89,96,185,7,Charlotte Hornets,7,0.182,0.8059999999999999,36,19,6,4,0.278,0.7240000000000001,49,23,4,9,0.40625,0.73175,39.0,22.75,9.5,2.75,0.3145,0.7454999999999999,41.5,21.75,7.75,4.0
57,21400058,Orlando Magic,Philadelphia 76ers,91,89,180,2,Orlando Magic,2,0.15,0.833,51,14,11,3,0.32,0.652,38,22,12,12,0.38575000000000004,0.64575,44.25,20.75,4.5,5.75,0.32675,0.6347499999999999,38.0,21.0,10.0,6.0
58,21400059,Toronto Raptors,Boston Celtics,110,107,217,3,Toronto Raptors,3,0.43799999999999994,0.826,24,18,11,4,0.385,0.9440000000000001,55,22,5,3,0.2515,0.76825,41.25,18.25,7.75,5.25,0.25299999999999995,0.745,42.666666666666664,25.666666666666668,10.0,6.333333333333333
59,21400060,Minnesota Timberwolves,Brooklyn Nets,98,91,189,7,Minnesota Timberwolves,7,0.41200000000000003,0.773,51,22,9,4,0.381,0.647,42,17,6,5,0.41100000000000003,0.7413333333333334,44.0,21.333333333333332,8.333333333333334,3.6666666666666665,0.37166666666666665,0.8366666666666666,43.0,21.0,6.666666666666667,4.333333333333333
60,21400061,New York Knicks,Detroit Pistons,95,98,193,3,Detroit Pistons,3,0.45,0.8,43,25,3,9,0.478,0.6970000000000001,55,17,5,4,0.42725,0.773,37.75,22.0,7.0,2.5,0.20766666666666667,0.636,44.0,18.666666666666668,3.3333333333333335,4.333333333333333
61,21400062,Chicago Bulls,Milwaukee Bucks,95,86,181,9,Chicago Bulls,9,0.313,0.733,42,24,8,3,0.2,0.85,50,19,10,3,0.39225000000000004,0.7877500000000001,42.75,21.0,5.5,8.75,0.40425,0.784,42.75,22.0,10.5,7.25
62,21400063,Indiana Pacers,Washington Wizards,94,96,190,2,Washington Wizards,2,0.29600000000000004,0.8,57,22,3,9,0.41200000000000003,0.9129999999999999,43,24,7,7,0.3315,0.7350000000000001,46.75,20.0,4.75,7.5,0.40149999999999997,0.709,37.0,24.0,10.75,2.75
63,21400064,Atlanta Hawks,San Antonio Spurs,92,94,186,2,San Antonio Spurs,2,0.32,0.727,37,26,14,5,0.294,0.711,50,25,7,9,0.4705,0.6435,39.5,26.0,8.0,7.0,0.41000000000000003,0.776,41.5,21.5,4.0,3.0
64,21400065,Memphis Grizzlies,Phoenix Suns,102,91,193,11,Memphis Grizzlies,11,0.529,0.765,37,25,10,1,0.381,0.905,35,13,11,4,0.2985,0.7474999999999999,42.5,19.0,8.5,3.25,0.2925,0.7855000000000001,44.0,20.75,5.25,5.5
65,21400066,Cleveland Cavaliers,Utah Jazz,100,102,202,2,Utah Jazz,2,0.375,0.85,30,6,8,4,0.33299999999999996,0.773,41,26,3,8,0.33466666666666667,0.8383333333333334,42.0,19.333333333333332,6.0,3.0,0.3015,0.83075,42.25,20.25,7.0,3.5
66,21400067,Denver Nuggets,Sacramento Kings,109,131,240,22,Sacramento Kings,22,0.321,0.8390000000000001,32,24,4,5,0.4,0.78,40,21,8,3,0.2423333333333333,0.7633333333333333,44.666666666666664,19.333333333333332,5.0,7.0,0.27225,0.8245,48.75,17.25,7.25,5.25
67,21400068,Los Angeles Clippers,Golden State Warriors,104,121,225,17,Golden State Warriors,17,0.368,0.778,30,26,12,2,0.6,1.0,39,29,7,3,0.3305,0.8190000000000001,34.75,23.25,8.0,4.75,0.33866666666666667,0.7953333333333333,42.666666666666664,24.333333333333332,11.0,6.333333333333333
68,21400069,San Antonio Spurs,Houston Rockets,81,98,179,17,Houston Rockets,17,0.1,0.895,41,17,12,1,0.37,0.606,44,18,7,6,0.37133333333333335,0.7543333333333333,44.333333333333336,22.666666666666668,5.0,5.0,0.44320000000000004,0.7343999999999999,43.2,21.8,8.6,5.6
69,21400070,Dallas Mavericks,Portland Trail Blazers,87,108,195,21,Portland Trail Blazers,21,0.217,1.0,34,14,6,4,0.4,0.8420000000000001,53,25,3,6,0.3905,0.7509999999999999,39.25,22.75,6.5,5.75,0.326,0.7677499999999999,46.0,21.0,6.25,5.75
70,21400071,Atlanta Hawks,Charlotte Hornets,119,122,241,3,Charlotte Hornets,3,0.39399999999999996,0.769,38,28,8,3,0.28600000000000003,0.741,51,31,6,7,0.4203333333333334,0.6713333333333334,38.666666666666664,26.0,10.0,6.333333333333333,0.30720000000000003,0.7412,43.0,22.0,7.0,5.0
71,21400072,Minnesota Timberwolves,Orlando Magic,103,112,215,9,Orlando Magic,9,0.222,0.76,38,24,9,7,0.5,0.789,52,19,5,6,0.41125,0.74925,45.75,21.5,8.5,3.75,0.3386,0.6832,45.6,19.4,5.8,5.2
72,21400073,Chicago Bulls,Philadelphia 76ers,118,115,233,3,Chicago Bulls,3,0.5,0.765,40,25,4,6,0.4,0.68,42,29,7,2,0.3764,0.7768,42.6,21.6,6.0,7.6,0.3254,0.6382,38.0,21.2,10.4,7.2
73,21400074,Indiana Pacers,Boston Celtics,98,101,199,3,Boston Celtics,3,0.263,1.0,42,18,2,6,0.33299999999999996,0.875,38,26,6,3,0.3244,0.748,48.8,20.4,4.4,7.8,0.286,0.79475,45.75,24.75,8.75,5.5
74,21400075,New York Knicks,Brooklyn Nets,99,110,209,11,Brooklyn Nets,11,0.42100000000000004,0.81,43,22,7,2,0.583,0.769,42,18,6,6,0.43179999999999996,0.7784000000000001,38.8,22.6,6.2,3.8,0.374,0.78925,42.75,20.0,6.5,4.5
75,21400076,Milwaukee Bucks,Detroit Pistons,95,98,193,3,Detroit Pistons,3,0.25,0.7829999999999999,35,26,10,6,0.478,0.542,40,18,7,5,0.3634,0.7972,44.2,21.4,10.4,6.4,0.27525,0.65125,46.75,18.25,3.75,4.25
76,21400077,Washington Wizards,Toronto Raptors,84,103,187,19,Toronto Raptors,19,0.158,0.6559999999999999,50,19,7,5,0.409,0.774,49,19,5,3,0.40359999999999996,0.7497999999999999,38.2,24.0,10.0,3.6,0.2888,0.7798,37.8,18.2,8.4,5.0
77,21400078,Memphis Grizzlies,Oklahoma City Thunder,91,89,180,2,Memphis Grizzlies,2,0.5,0.8240000000000001,38,21,10,4,0.48,0.273,44,16,3,1,0.34459999999999996,0.751,41.4,20.2,8.8,2.8,0.269,0.7042,43.2,20.6,5.8,3.8
78,21400079,Sacramento Kings,Phoenix Suns,114,112,226,2,Sacramento Kings,2,0.188,0.846,60,16,6,4,0.32299999999999995,0.72,42,19,7,7,0.29779999999999995,0.8156000000000001,47.0,18.0,7.4,4.8,0.3102,0.8094000000000001,42.2,19.2,6.4,5.2
79,21400080,Dallas Mavericks,Utah Jazz,105,82,187,23,Dallas Mavericks,23,0.375,0.857,42,23,12,3,0.321,0.789,41,19,4,6,0.3558,0.8008000000000001,38.2,21.0,6.4,5.4,0.30779999999999996,0.8192,42.0,21.4,6.2,4.4
80,21400081,Cleveland Cavaliers,Denver Nuggets,110,101,211,9,Cleveland Cavaliers,9,0.261,0.727,42,25,5,3,0.379,0.667,42,22,5,5,0.34475,0.84125,39.0,16.0,6.5,3.25,0.262,0.78225,41.5,20.5,4.75,6.5
81,21400082,Portland Trail Blazers,Los Angeles Clippers,102,106,208,4,Los Angeles Clippers,4,0.4,0.8,43,25,2,3,0.41700000000000004,0.7,37,17,8,4,0.34080000000000005,0.7826,47.4,21.8,5.6,5.8,0.33799999999999997,0.8108000000000001,33.8,23.8,8.8,4.2
82,21400083,Washington Wizards,Indiana Pacers,97,90,187,7,Washington Wizards,7,0.182,0.7390000000000001,49,23,8,4,0.33299999999999996,0.64,38,11,5,3,0.36266666666666664,0.7341666666666665,40.166666666666664,23.166666666666668,9.5,3.8333333333333335,0.31416666666666665,0.79,47.666666666666664,20.0,4.0,7.5
83,21400084,New York Knicks,Atlanta Hawks,96,103,199,7,Atlanta Hawks,7,0.381,0.727,44,26,2,6,0.409,0.778,41,18,10,5,0.42999999999999994,0.7836666666666666,39.5,22.5,6.333333333333333,3.5,0.41374999999999995,0.69575,38.5,26.5,9.5,5.5
84,21400085,Minnesota Timberwolves,Miami Heat,92,102,194,10,Miami Heat,10,0.25,0.7829999999999999,49,13,9,2,0.385,0.882,40,26,8,2,0.37340000000000007,0.7514000000000001,44.2,22.0,8.6,4.4,0.3614,0.7466,38.4,22.0,8.8,3.0
85,21400086,Boston Celtics,Chicago Bulls,106,101,207,5,Boston Celtics,5,0.368,0.75,45,25,6,3,0.444,0.6,38,26,5,2,0.2954,0.8108000000000001,44.2,25.0,8.2,5.0,0.397,0.7748333333333335,42.166666666666664,22.166666666666668,5.666666666666667,7.333333333333333
86,21400087,Golden State Warriors,Houston Rockets,98,87,185,11,Golden State Warriors,11,0.321,0.647,54,22,11,8,0.23800000000000002,0.81,46,13,14,0,0.404,0.8465,41.75,25.5,10.0,5.5,0.43100000000000005,0.713,43.333333333333336,21.166666666666668,8.333333333333334,5.666666666666667
87,21400088,Memphis Grizzlies,Milwaukee Bucks,92,93,185,1,Milwaukee Bucks,1,0.214,0.912,40,15,9,2,0.278,0.727,43,24,7,4,0.3705,0.7631666666666668,40.833333333333336,20.333333333333332,9.0,3.0,0.34450000000000003,0.7948333333333334,42.666666666666664,22.166666666666668,10.333333333333334,6.333333333333333
88,21400089,New Orleans Pelicans,San Antonio Spurs,100,99,199,1,New Orleans Pelicans,1,0.381,0.857,30,22,11,9,0.278,0.759,49,15,4,7,0.262,0.7222500000000001,51.25,21.0,7.0,7.5,0.3035,0.7895,43.5,21.25,6.75,4.0
89,21400090,Orlando Magic,Brooklyn Nets,96,104,200,8,Brooklyn Nets,8,0.5329999999999999,0.625,31,25,7,2,0.28600000000000003,0.87,45,23,10,5,0.3655,0.7008333333333333,46.666666666666664,19.333333333333332,5.666666666666667,5.333333333333333,0.41579999999999995,0.7852,42.6,19.6,6.4,4.8
90,21400091,Utah Jazz,Detroit Pistons,97,96,193,1,Utah Jazz,1,0.4,0.7140000000000001,43,20,7,2,0.261,0.72,51,19,6,2,0.31,0.8141666666666666,41.833333333333336,21.0,5.833333333333333,4.666666666666667,0.31579999999999997,0.6294000000000001,45.4,18.2,4.4,4.4
91,21400092,Sacramento Kings,Oklahoma City Thunder,93,101,194,8,Oklahoma City Thunder,8,0.25,0.682,37,23,11,2,0.33299999999999996,0.852,40,16,5,6,0.2795,0.8206666666666668,49.166666666666664,17.666666666666668,7.166666666666667,4.666666666666667,0.30416666666666664,0.6323333333333334,43.333333333333336,19.833333333333332,5.333333333333333,3.3333333333333335
92,21400093,Philadelphia 76ers,Toronto Raptors,88,120,208,32,Toronto Raptors,32,0.294,0.667,31,19,11,6,0.41200000000000003,0.9,39,23,12,8,0.3378333333333334,0.6451666666666667,38.666666666666664,22.5,9.833333333333334,6.333333333333333,0.30883333333333335,0.7788333333333334,39.666666666666664,18.333333333333332,7.833333333333333,4.666666666666667
93,21400094,Miami Heat,Dallas Mavericks,105,96,201,9,Miami Heat,9,0.391,0.6,38,31,7,3,0.31,0.708,41,22,8,7,0.36533333333333334,0.7691666666666667,38.666666666666664,22.666666666666668,8.666666666666666,2.8333333333333335,0.359,0.8101666666666666,38.833333333333336,21.333333333333332,7.333333333333333,5.0
94,21400095,Golden State Warriors,Phoenix Suns,95,107,202,12,Phoenix Suns,12,0.45799999999999996,0.857,36,16,9,7,0.4,0.818,39,17,9,2,0.38739999999999997,0.8066000000000001,44.2,24.8,10.2,6.0,0.3123333333333333,0.7945000000000001,42.166666666666664,19.166666666666668,6.5,5.5
95,21400096,Denver Nuggets,Portland Trail Blazers,100,116,216,16,Portland Trail Blazers,16,0.385,0.767,55,14,5,7,0.516,0.7140000000000001,51,27,7,11,0.2854,0.7592000000000001,41.6,20.8,4.8,6.2,0.3506666666666667,0.7854999999999999,46.666666666666664,22.333333333333332,5.0,5.333333333333333
